Time,AM or PM,CPU,%user,%nice,%system,%iowait,%steal,%idle
11:51:26,AM,all,96.38,0,3.62,0,0,0
11:51:27,AM,all,97.55,0,2.38,0,0,0.06
11:51:28,AM,all,96.81,0,3.06,0,0,0.12
11:51:29,AM,all,97.25,0,2.75,0,0,0
11:51:30,AM,all,96.31,0,3.5,0,0,0.19
11:51:31,AM,all,96.12,0,3.81,0,0,0.06
11:51:32,AM,all,96.87,0,3.13,0,0,0
11:51:33,AM,all,94.07,0,5.87,0,0,0.06
11:51:34,AM,all,96.37,0,3.63,0,0,0
11:51:35,AM,all,96.31,0,3.69,0,0,0
11:51:36,AM,all,95.44,0,4.56,0,0,0
11:51:37,AM,all,97.62,0,2.38,0,0,0
11:51:38,AM,all,96.68,0,3.32,0,0,0
11:51:39,AM,all,97.12,0,2.88,0,0,0
11:51:40,AM,all,97.12,0,2.81,0,0,0.06
11:51:41,AM,all,95.88,0,4.12,0,0,0
11:51:42,AM,all,95.81,0,4.06,0,0,0.12
11:51:43,AM,all,97.24,0,2.76,0,0,0
11:51:44,AM,all,95.94,0,4.06,0,0,0
11:51:45,AM,all,96.69,0,3.25,0,0,0.06
11:51:46,AM,all,96.87,0,3.13,0,0,0
11:51:47,AM,all,96.69,0,3.25,0,0,0.06
11:51:48,AM,all,96.94,0,3.06,0,0,0
11:51:49,AM,all,97.44,0,2.56,0,0,0
11:51:50,AM,all,96.05,0,3.64,0,0,0.31
11:51:51,AM,all,96.44,0,3.25,0,0,0.31
11:51:52,AM,all,97.57,0,2.43,0,0,0
11:51:53,AM,all,94.92,0,4.95,0,0,0.13
11:51:54,AM,all,97.88,0,2.06,0,0,0.06
11:51:55,AM,all,96.25,0,3.75,0,0,0
11:51:56,AM,all,97,0,2.94,0,0,0.06
11:51:57,AM,all,96.62,0,3.26,0,0,0.13
11:51:58,AM,all,97.07,0,2.87,0,0,0.06
11:51:59,AM,all,97.19,0,2.81,0,0,0
11:52:00,AM,all,97.3,0,2.7,0,0,0
11:52:01,AM,all,95.75,0,4.19,0,0,0.06
11:52:02,AM,all,96.12,0,3.75,0,0,0.13
11:52:03,AM,all,95.94,0,4.06,0,0,0
11:52:04,AM,all,97.31,0,2.63,0,0,0.06
11:52:05,AM,all,96.5,0,3.32,0,0,0.19
11:52:06,AM,all,96.63,0,3.37,0,0,0
11:52:07,AM,all,96.57,0,3.43,0,0,0
11:52:08,AM,all,96.31,0,3.56,0,0,0.13
11:52:09,AM,all,96.24,0,3.76,0,0,0
11:52:10,AM,all,96.19,0,3.56,0,0,0.25
11:52:11,AM,all,97.31,0,2.62,0,0,0.06
11:52:12,AM,all,96.31,0,3.63,0,0,0.06
11:52:13,AM,all,97.44,0,2.44,0,0,0.12
11:52:14,AM,all,97.56,0,2.38,0,0,0.06
11:52:15,AM,all,97.94,0,2.06,0,0,0
11:52:16,AM,all,96.31,0,3.69,0,0,0
11:52:17,AM,all,96.94,0,2.93,0,0,0.12
11:52:18,AM,all,95.93,0,3.94,0,0,0.13
11:52:19,AM,all,96.75,0,3.06,0,0,0.19
11:52:20,AM,all,97.31,0,2.69,0,0,0
11:52:21,AM,all,96.06,0,3.82,0,0,0.13
11:52:22,AM,all,97.01,0,2.81,0,0,0.19
11:52:23,AM,all,95.38,0,4.38,0,0,0.25
11:52:24,AM,all,95.43,0,4.38,0,0,0.19
11:52:25,AM,all,96.06,0,3.63,0,0,0.31
11:52:26,AM,all,96.75,0,3.19,0,0,0.06
11:52:27,AM,all,96.75,0,3.25,0,0,0
11:52:28,AM,all,97.12,0,2.82,0,0,0.06
11:52:29,AM,all,96.06,0,3.75,0,0,0.19
11:52:30,AM,all,97.06,0,2.88,0,0,0.06
11:52:31,AM,all,96.94,0,3.06,0,0,0
11:52:32,AM,all,96.81,0,3.19,0,0,0
11:52:33,AM,all,96.25,0,3.75,0,0,0
11:52:34,AM,all,96.06,0,3.82,0,0,0.13
11:52:35,AM,all,95.68,0,4.32,0,0,0
11:52:36,AM,all,97.26,0,2.62,0,0,0.12
11:52:37,AM,all,96.88,0,3.12,0,0,0
11:52:38,AM,all,96.99,0,3.01,0,0,0
11:52:39,AM,all,97.94,0,2.06,0,0,0
11:52:40,AM,all,97.05,0,2.95,0,0,0
11:52:41,AM,all,96.88,0,3.12,0,0,0
11:52:42,AM,all,96.12,0,3.88,0,0,0
11:52:43,AM,all,97.31,0,2.62,0,0,0.06
11:52:44,AM,all,97.32,0,2.68,0,0,0
11:52:45,AM,all,97.88,0,2.12,0,0,0
11:52:46,AM,all,94.56,0,5.44,0,0,0
11:52:47,AM,all,96.25,0,3.69,0,0,0.06
11:52:48,AM,all,96.01,0,3.93,0,0,0.06
11:52:49,AM,all,96.55,0,3.45,0,0,0
11:52:50,AM,all,97.69,0,2.31,0,0,0
11:52:51,AM,all,97.38,0,2.62,0,0,0
11:52:52,AM,all,97.06,0,2.88,0,0,0.06
11:52:53,AM,all,96.88,0,3.12,0,0,0
11:52:54,AM,all,97.24,0,2.7,0,0,0.06
11:52:55,AM,all,96.5,0,3.5,0,0,0
11:52:56,AM,all,97.56,0,2.31,0,0,0.12
11:52:57,AM,all,95.82,0,4,0,0,0.19
11:52:58,AM,all,96.31,0,3.69,0,0,0
11:52:59,AM,all,95.69,0,4.18,0,0,0.12
11:53:00,AM,all,96.81,0,3.13,0,0,0.06
11:53:01,AM,all,96.44,0,3.56,0,0,0
11:53:02,AM,all,95.81,0,4.19,0,0,0
11:53:03,AM,all,95.37,0,4.44,0,0,0.19
11:53:04,AM,all,96.07,0,3.87,0,0,0.06
11:53:05,AM,all,97,0,2.94,0,0,0.06
11:53:06,AM,all,98,0,1.94,0,0,0.06
11:53:07,AM,all,97.88,0,2.12,0,0,0
11:53:08,AM,all,95.82,0,4.06,0,0,0.12
11:53:09,AM,all,98,0,2,0,0,0
11:53:10,AM,all,97.31,0,2.69,0,0,0
11:53:11,AM,all,95.68,0,4.25,0,0,0.06
11:53:12,AM,all,96.07,0,3.93,0,0,0
11:53:13,AM,all,96.12,0,3.82,0,0,0.06
11:53:14,AM,all,97.38,0,2.62,0,0,0
11:53:15,AM,all,97.69,0,2.31,0,0,0
11:53:16,AM,all,97.19,0,2.81,0,0,0
11:53:17,AM,all,97.87,0,2.07,0,0,0.06
11:53:18,AM,all,96.2,0,3.74,0,0,0.06
11:53:19,AM,all,96.18,0,3.82,0,0,0
11:53:20,AM,all,96.8,0,3.08,0,0,0.13
11:53:21,AM,all,97.75,0,2.25,0,0,0
11:53:22,AM,all,95.88,0,4,0,0,0.12
11:53:23,AM,all,96.81,0,3.12,0,0,0.06
11:53:24,AM,all,97.75,0,2.19,0,0,0.06
11:53:25,AM,all,96.87,0,3.13,0,0,0
11:53:26,AM,all,96.25,0,3.75,0,0,0
11:53:27,AM,all,95.82,0,4.05,0,0,0.12
11:53:28,AM,all,96.87,0,3.06,0,0,0.06
11:53:29,AM,all,96.25,0,3.69,0,0,0.06
11:53:30,AM,all,96.06,0,3.87,0,0,0.06
11:53:31,AM,all,96.3,0,3.45,0,0,0.25
11:53:32,AM,all,95.51,0,4.43,0,0,0.06
11:53:33,AM,all,97.36,0,2.51,0,0,0.13
11:53:34,AM,all,96.76,0,3.05,0,0,0.19
11:53:35,AM,all,96.87,0,3.13,0,0,0
11:53:36,AM,all,96.12,0,3.88,0,0,0
11:53:37,AM,all,96.56,0,3.44,0,0,0
11:53:38,AM,all,96.38,0,3.5,0,0,0.12
11:53:39,AM,all,97.56,0,2.44,0,0,0
11:53:40,AM,all,97.75,0,2.25,0,0,0
11:53:41,AM,all,96.43,0,3.57,0,0,0
11:53:42,AM,all,97.38,0,2.62,0,0,0
11:53:43,AM,all,97.43,0,2.57,0,0,0
11:53:44,AM,all,96.38,0,3.56,0,0,0.06
11:53:45,AM,all,96.06,0,3.88,0,0,0.06
11:53:46,AM,all,97.76,0,2.24,0,0,0
11:53:47,AM,all,97.06,0,2.87,0,0,0.06
11:53:48,AM,all,94.87,0,5.07,0,0,0.06
11:53:49,AM,all,96.81,0,3.19,0,0,0
11:53:50,AM,all,96.93,0,2.94,0,0,0.13
11:53:51,AM,all,96.81,0,3.13,0,0,0.06
11:53:52,AM,all,95.95,0,4.05,0,0,0
11:53:53,AM,all,97.68,0,2.32,0,0,0
11:53:54,AM,all,98.13,0,1.87,0,0,0
11:53:55,AM,all,96.43,0,3.51,0,0,0.06
11:53:56,AM,all,97.31,0,2.56,0,0,0.12
11:53:57,AM,all,97.13,0,2.75,0,0,0.12
11:53:58,AM,all,97.24,0,2.76,0,0,0
11:53:59,AM,all,95.69,0,4.12,0,0,0.19
11:54:00,AM,all,97.75,0,2.19,0,0,0.06
11:54:01,AM,all,96.62,0,3.38,0,0,0
11:54:02,AM,all,95.64,0,4.36,0,0,0
11:54:03,AM,all,96.06,0,3.94,0,0,0
11:54:04,AM,all,97.57,0,2.43,0,0,0
11:54:05,AM,all,96.93,0,2.76,0,0,0.31
11:54:06,AM,all,96.75,0,3.25,0,0,0
11:54:07,AM,all,96.12,0,3.69,0,0,0.19
11:54:08,AM,all,96.69,0,3.13,0,0,0.19
11:54:09,AM,all,97.99,0,1.88,0,0,0.13
11:54:10,AM,all,95.57,0,4.37,0,0,0.06
11:54:11,AM,all,97.87,0,2.07,0,0,0.06
11:54:12,AM,all,95.38,0,4.43,0,0,0.19
11:54:13,AM,all,95.75,0,4.06,0,0,0.19
11:54:14,AM,all,96.54,0,3.33,0,0,0.13
11:54:15,AM,all,95.93,0,4.07,0,0,0
11:54:16,AM,all,95.88,0,4.12,0,0,0
11:54:17,AM,all,97.56,0,2.38,0,0,0.06
11:54:18,AM,all,94.58,0,5.3,0,0,0.12
11:54:19,AM,all,96.75,0,3.25,0,0,0
11:54:20,AM,all,97.56,0,2.37,0,0,0.06
11:54:21,AM,all,96.68,0,3.2,0,0,0.13
11:54:22,AM,all,97.25,0,2.68,0,0,0.06
11:54:23,AM,all,96.94,0,3,0,0,0.06
11:54:24,AM,all,94.88,0,4.93,0,0,0.19
11:54:25,AM,all,97.43,0,2.38,0,0,0.19
11:54:26,AM,all,96.57,0,3.37,0,0,0.06
11:54:27,AM,all,96.62,0,3.31,0,0,0.06
11:54:28,AM,all,97.18,0,2.82,0,0,0
11:54:29,AM,all,96.51,0,3.49,0,0,0
11:54:30,AM,all,96.24,0,3.76,0,0,0
11:54:31,AM,all,96.56,0,3.37,0,0,0.06
11:54:32,AM,all,95.94,0,3.94,0,0,0.12
11:54:33,AM,all,96.87,0,3.13,0,0,0
11:54:34,AM,all,97.88,0,2.12,0,0,0
11:54:35,AM,all,96.88,0,3.12,0,0,0
11:54:36,AM,all,96,0,3.69,0,0,0.31
11:54:37,AM,all,96.93,0,3.01,0,0,0.06
11:54:38,AM,all,97.37,0,2.63,0,0,0
11:54:39,AM,all,95.57,0,4.37,0,0,0.06
11:54:40,AM,all,97.12,0,2.82,0,0,0.06
11:54:41,AM,all,96.12,0,3.81,0,0,0.06
11:54:42,AM,all,97.57,0,2.43,0,0,0
11:54:43,AM,all,98,0,2,0,0,0
11:54:44,AM,all,95.31,0,4.57,0,0,0.13
11:54:45,AM,all,95.88,0,3.94,0,0,0.19
11:54:46,AM,all,97.31,0,2.69,0,0,0
11:54:47,AM,all,96.88,0,3.06,0,0,0.06
11:54:48,AM,all,97.12,0,2.82,0,0,0.06
11:54:49,AM,all,97.25,0,2.69,0,0,0.06
11:54:50,AM,all,97.5,0,2.5,0,0,0
11:54:51,AM,all,95.8,0,4.14,0,0,0.06
11:54:52,AM,all,97.01,0,2.99,0,0,0
11:54:53,AM,all,95.57,0,4.31,0,0,0.12
11:54:54,AM,all,97.12,0,2.82,0,0,0.06
11:54:55,AM,all,96.81,0,3.07,0,0,0.13
11:54:56,AM,all,97.24,0,2.63,0,0,0.13
11:54:57,AM,all,96.5,0,3.5,0,0,0
11:54:58,AM,all,96.81,0,3.06,0,0,0.12
11:54:59,AM,all,96.93,0,3.01,0,0,0.06
11:55:00,AM,all,97.69,0,2.31,0,0,0
11:55:01,AM,all,97.56,0,2.44,0,0,0
11:55:02,AM,all,95.31,0,4.69,0,0,0
11:55:03,AM,all,96.88,0,3.12,0,0,0
11:55:04,AM,all,95.18,0,4.75,0,0,0.06
11:55:05,AM,all,96.68,0,3.32,0,0,0
11:55:06,AM,all,96.38,0,3.56,0,0,0.06
11:55:07,AM,all,97.68,0,2.25,0,0,0.06
11:55:08,AM,all,95.76,0,4.18,0,0,0.06
11:55:09,AM,all,96.43,0,3.44,0,0,0.13
11:55:10,AM,all,96.45,0,3.43,0,0,0.12
11:55:11,AM,all,97.06,0,2.94,0,0,0
11:55:12,AM,all,97.19,0,2.81,0,0,0
11:55:13,AM,all,96.87,0,3.13,0,0,0
11:55:14,AM,all,95.56,0,4.38,0,0,0.06
11:55:15,AM,all,96.87,0,3.13,0,0,0
11:55:16,AM,all,97,0,2.94,0,0,0.06
11:55:17,AM,all,96.51,0,3.37,0,0,0.12
11:55:18,AM,all,97.56,0,2.44,0,0,0
11:55:19,AM,all,97.38,0,2.56,0,0,0.06
11:55:20,AM,all,96.49,0,3.38,0,0,0.13
11:55:21,AM,all,97.06,0,2.94,0,0,0
11:55:22,AM,all,96.75,0,3.13,0,0,0.13
11:55:23,AM,all,96.38,0,3.56,0,0,0.06
11:55:24,AM,all,96.43,0,3.57,0,0,0
11:55:25,AM,all,95.63,0,4.3,0,0,0.06
11:55:26,AM,all,96.81,0,3.19,0,0,0
11:55:27,AM,all,95.76,0,4.24,0,0,0
11:55:28,AM,all,96.93,0,3.07,0,0,0
11:55:29,AM,all,96.12,0,3.88,0,0,0
11:55:30,AM,all,95.82,0,4.12,0,0,0.06
11:55:31,AM,all,97.81,0,2.19,0,0,0
11:55:32,AM,all,95.82,0,4.11,0,0,0.06
11:55:33,AM,all,96.94,0,3,0,0,0.06
11:55:34,AM,all,96.68,0,3.26,0,0,0.06
11:55:35,AM,all,96.32,0,3.62,0,0,0.06
11:55:36,AM,all,95.75,0,4.19,0,0,0.06
11:55:37,AM,all,96.8,0,3.2,0,0,0
11:55:38,AM,all,96.19,0,3.81,0,0,0
11:55:39,AM,all,95.8,0,4.14,0,0,0.06
11:55:40,AM,all,95.76,0,4.18,0,0,0.06
11:55:41,AM,all,96.14,0,3.8,0,0,0.06
11:55:42,AM,all,97.31,0,2.57,0,0,0.13
11:55:43,AM,all,97,0,2.94,0,0,0.06
11:55:44,AM,all,97.5,0,2.5,0,0,0
11:55:45,AM,all,96.31,0,3.5,0,0,0.19
11:55:46,AM,all,95.74,0,4.07,0,0,0.19
11:55:47,AM,all,96.88,0,3.12,0,0,0
11:55:48,AM,all,97.74,0,2.19,0,0,0.06
11:55:49,AM,all,95.74,0,4.19,0,0,0.06
11:55:50,AM,all,96.81,0,3.19,0,0,0
11:55:51,AM,all,97.25,0,2.75,0,0,0
11:55:52,AM,all,96.37,0,3.57,0,0,0.06
11:55:53,AM,all,98.12,0,1.81,0,0,0.06
11:55:54,AM,all,96.5,0,3.25,0,0,0.25
11:55:55,AM,all,96.43,0,3.32,0,0,0.25
11:55:56,AM,all,97.06,0,2.88,0,0,0.06
11:55:57,AM,all,97.62,0,2.25,0,0,0.13
11:55:58,AM,all,96.37,0,3.5,0,0,0.13
11:55:59,AM,all,97.94,0,2.06,0,0,0
11:56:00,AM,all,96.12,0,3.75,0,0,0.13
11:56:01,AM,all,97.19,0,2.81,0,0,0
11:56:02,AM,all,96.12,0,3.81,0,0,0.06
11:56:03,AM,all,96.5,0,3.38,0,0,0.13
11:56:04,AM,all,96,0,3.81,0,0,0.19
11:56:05,AM,all,97,0,3,0,0,0
11:56:06,AM,all,98.31,0,1.63,0,0,0.06
11:56:07,AM,all,95.7,0,4.3,0,0,0
11:56:08,AM,all,96.37,0,3.57,0,0,0.06
11:56:09,AM,all,97.25,0,2.75,0,0,0
11:56:10,AM,all,97.57,0,2.43,0,0,0
11:56:11,AM,all,96.81,0,3.12,0,0,0.06
11:56:12,AM,all,96.5,0,3.38,0,0,0.13
11:56:13,AM,all,96.87,0,3.13,0,0,0
11:56:14,AM,all,97.12,0,2.82,0,0,0.06
11:56:15,AM,all,97,0,3,0,0,0
11:56:16,AM,all,96.31,0,3.69,0,0,0
11:56:17,AM,all,95.88,0,4.12,0,0,0
11:56:18,AM,all,94.25,0,5.63,0,0,0.13
11:56:19,AM,all,96.81,0,3.13,0,0,0.06
11:56:20,AM,all,96.99,0,3.01,0,0,0
11:56:21,AM,all,95.75,0,4.12,0,0,0.12
11:56:22,AM,all,96.12,0,3.82,0,0,0.06
11:56:23,AM,all,96.81,0,3.19,0,0,0
11:56:24,AM,all,96.62,0,3.25,0,0,0.13
11:56:25,AM,all,97.12,0,2.88,0,0,0
11:56:26,AM,all,97,0,2.88,0,0,0.13
11:56:27,AM,all,97.19,0,2.69,0,0,0.13
11:56:28,AM,all,97.13,0,2.81,0,0,0.06
11:56:29,AM,all,96.99,0,3.01,0,0,0
11:56:30,AM,all,96,0,4,0,0,0
11:56:31,AM,all,96.94,0,3.06,0,0,0
11:56:32,AM,all,95.62,0,4.12,0,0,0.25
11:56:33,AM,all,96.63,0,3.37,0,0,0
11:56:34,AM,all,98.24,0,1.76,0,0,0
11:56:35,AM,all,95.89,0,3.99,0,0,0.12
11:56:36,AM,all,97.01,0,2.74,0,0,0.25
11:56:37,AM,all,95.43,0,4.51,0,0,0.06
11:56:38,AM,all,96.56,0,3.31,0,0,0.12
11:56:39,AM,all,97.06,0,2.88,0,0,0.06
11:56:40,AM,all,96.55,0,3.45,0,0,0
11:56:41,AM,all,96.7,0,3.24,0,0,0.06
11:56:42,AM,all,96.06,0,3.88,0,0,0.06
11:56:43,AM,all,96.87,0,3,0,0,0.13
11:56:44,AM,all,96.31,0,3.69,0,0,0
11:56:45,AM,all,96.69,0,3.25,0,0,0.06
11:56:46,AM,all,94.93,0,5.07,0,0,0
11:56:47,AM,all,96.62,0,3.31,0,0,0.06
11:56:48,AM,all,97.94,0,1.94,0,0,0.12
11:56:49,AM,all,96.68,0,3.26,0,0,0.06
11:56:50,AM,all,96.51,0,3.37,0,0,0.12
11:56:51,AM,all,94.98,0,4.71,0,0,0.31
11:56:52,AM,all,97.43,0,2.26,0,0,0.31
11:56:53,AM,all,96.14,0,3.86,0,0,0
11:56:54,AM,all,96.99,0,2.88,0,0,0.13
11:56:55,AM,all,97.81,0,2.12,0,0,0.06
11:56:56,AM,all,96.5,0,3.5,0,0,0
11:56:57,AM,all,96.06,0,3.75,0,0,0.19
11:56:58,AM,all,97.26,0,2.74,0,0,0
11:56:59,AM,all,97.18,0,2.82,0,0,0
11:57:00,AM,all,95.93,0,4.01,0,0,0.06
11:57:01,AM,all,97.25,0,2.63,0,0,0.13
11:57:02,AM,all,96.68,0,3.19,0,0,0.13
11:57:03,AM,all,96.07,0,3.93,0,0,0
11:57:04,AM,all,97.38,0,2.56,0,0,0.06
11:57:05,AM,all,97.38,0,2.56,0,0,0.06
11:57:06,AM,all,96.8,0,3.13,0,0,0.06
11:57:07,AM,all,94.89,0,5.11,0,0,0
11:57:08,AM,all,96.3,0,3.57,0,0,0.13
11:57:09,AM,all,97.69,0,2.31,0,0,0
11:57:10,AM,all,97.56,0,2.44,0,0,0
11:57:11,AM,all,97.62,0,2.38,0,0,0
11:57:12,AM,all,96.81,0,3.13,0,0,0.06
11:57:13,AM,all,95.94,0,4,0,0,0.06
11:57:14,AM,all,96.12,0,3.88,0,0,0
11:57:15,AM,all,96.5,0,3.44,0,0,0.06
11:57:16,AM,all,96.62,0,3.19,0,0,0.19
11:57:17,AM,all,96.94,0,3,0,0,0.06
11:57:18,AM,all,97.25,0,2.75,0,0,0
11:57:19,AM,all,96.44,0,3.56,0,0,0
11:57:20,AM,all,96.01,0,3.74,0,0,0.25
11:57:21,AM,all,95.36,0,4.64,0,0,0
11:57:22,AM,all,96.69,0,3.25,0,0,0.06
11:57:23,AM,all,96.31,0,3.69,0,0,0
11:57:24,AM,all,94.62,0,5.38,0,0,0
11:57:25,AM,all,95.57,0,4.43,0,0,0
11:57:26,AM,all,95.67,0,4.08,0,0,0.25
11:57:27,AM,all,96.68,0,3.26,0,0,0.06
11:57:28,AM,all,94.5,0,5.43,0,0,0.06
11:57:29,AM,all,97.19,0,2.81,0,0,0
11:57:30,AM,all,96.44,0,3.44,0,0,0.13
11:57:31,AM,all,95.68,0,4.19,0,0,0.13
11:57:32,AM,all,96.94,0,3.06,0,0,0
11:57:33,AM,all,95.75,0,4.25,0,0,0
11:57:34,AM,all,95.99,0,3.88,0,0,0.13
11:57:35,AM,all,96.81,0,3.12,0,0,0.06
11:57:36,AM,all,96.12,0,3.81,0,0,0.06
11:57:37,AM,all,97,0,2.94,0,0,0.06
11:57:38,AM,all,96.25,0,3.69,0,0,0.06
11:57:39,AM,all,96.38,0,3.56,0,0,0.06
11:57:40,AM,all,96.87,0,3.01,0,0,0.13
11:57:41,AM,all,96.57,0,3.31,0,0,0.12
11:57:42,AM,all,95.74,0,4.2,0,0,0.06
11:57:43,AM,all,97.81,0,2.19,0,0,0
11:57:44,AM,all,95.43,0,4.32,0,0,0.25
11:57:45,AM,all,95.69,0,4.19,0,0,0.12
11:57:46,AM,all,97.62,0,2.38,0,0,0
11:57:47,AM,all,96.82,0,3.11,0,0,0.06
11:57:48,AM,all,96.19,0,3.81,0,0,0
11:57:49,AM,all,97.24,0,2.76,0,0,0
11:57:50,AM,all,95.62,0,4.25,0,0,0.13
11:57:51,AM,all,95.76,0,4.12,0,0,0.12
11:57:52,AM,all,97.37,0,2.57,0,0,0.06
11:57:53,AM,all,96.56,0,3.44,0,0,0
11:57:54,AM,all,96.06,0,3.69,0,0,0.25
11:57:55,AM,all,97.12,0,2.88,0,0,0
11:57:56,AM,all,96.75,0,3.19,0,0,0.06
11:57:57,AM,all,95.18,0,4.82,0,0,0
11:57:58,AM,all,97.13,0,2.87,0,0,0
11:57:59,AM,all,97.24,0,2.76,0,0,0
11:58:00,AM,all,95.76,0,4.24,0,0,0
11:58:01,AM,all,97.75,0,2.25,0,0,0
11:58:02,AM,all,97.43,0,2.51,0,0,0.06
11:58:03,AM,all,97.5,0,2.43,0,0,0.06
11:58:04,AM,all,96.81,0,3.19,0,0,0
11:58:05,AM,all,97.12,0,2.81,0,0,0.06
11:58:06,AM,all,95.94,0,3.87,0,0,0.19
11:58:07,AM,all,96.56,0,3.44,0,0,0
11:58:08,AM,all,96.31,0,3.56,0,0,0.12
11:58:09,AM,all,96.37,0,3.51,0,0,0.13
11:58:10,AM,all,95.75,0,4.18,0,0,0.06
11:58:11,AM,all,96.69,0,3.31,0,0,0
11:58:12,AM,all,96.81,0,3.19,0,0,0
11:58:13,AM,all,96.69,0,3.25,0,0,0.06
11:58:14,AM,all,97.5,0,2.44,0,0,0.06
11:58:15,AM,all,97.12,0,2.88,0,0,0
11:58:16,AM,all,97.37,0,2.63,0,0,0
11:58:17,AM,all,95.32,0,4.24,0,0,0.44
11:58:18,AM,all,96,0,4,0,0,0
11:58:19,AM,all,96.31,0,3.5,0,0,0.19
11:58:20,AM,all,95.8,0,4.14,0,0,0.06
11:58:21,AM,all,96.51,0,3.37,0,0,0.12
11:58:22,AM,all,97.38,0,2.62,0,0,0
11:58:23,AM,all,96.88,0,3.06,0,0,0.06
11:58:24,AM,all,97.37,0,2.57,0,0,0.06
11:58:25,AM,all,97.12,0,2.76,0,0,0.13
11:58:26,AM,all,96.68,0,3.32,0,0,0
11:58:27,AM,all,97.25,0,2.69,0,0,0.06
11:58:28,AM,all,97.07,0,2.93,0,0,0
11:58:29,AM,all,96.05,0,3.76,0,0,0.19
11:58:30,AM,all,95.94,0,3.88,0,0,0.19
11:58:31,AM,all,96.3,0,3.45,0,0,0.25
11:58:32,AM,all,97.82,0,2.18,0,0,0
11:58:33,AM,all,98.12,0,1.88,0,0,0
11:58:34,AM,all,97.31,0,2.69,0,0,0
11:58:35,AM,all,97.12,0,2.75,0,0,0.13
11:58:36,AM,all,96.81,0,3.06,0,0,0.12
11:58:37,AM,all,97.06,0,2.88,0,0,0.06
11:58:38,AM,all,96.25,0,3.63,0,0,0.13
11:58:39,AM,all,97,0,3,0,0,0
11:58:40,AM,all,96.87,0,3.13,0,0,0
11:58:41,AM,all,97.18,0,2.76,0,0,0.06
11:58:42,AM,all,97.44,0,2.44,0,0,0.12
11:58:43,AM,all,96.06,0,3.94,0,0,0
11:58:44,AM,all,96.01,0,3.99,0,0,0
11:58:45,AM,all,96.05,0,3.77,0,0,0.19
11:58:46,AM,all,96.57,0,3.25,0,0,0.19
11:58:47,AM,all,96.63,0,3.18,0,0,0.19
11:58:48,AM,all,97.56,0,2.44,0,0,0
11:58:49,AM,all,96.05,0,3.82,0,0,0.13
11:58:50,AM,all,96.81,0,3.19,0,0,0
11:58:51,AM,all,96.06,0,3.81,0,0,0.13
11:58:52,AM,all,98.06,0,1.88,0,0,0.06
11:58:53,AM,all,95.32,0,4.49,0,0,0.19
11:58:54,AM,all,97.12,0,2.88,0,0,0
11:58:55,AM,all,96.12,0,3.69,0,0,0.19
11:58:56,AM,all,96.88,0,3.12,0,0,0
11:58:57,AM,all,95.86,0,4.14,0,0,0
11:58:58,AM,all,96.56,0,3.38,0,0,0.06
11:58:59,AM,all,97.38,0,2.56,0,0,0.06
11:59:00,AM,all,97,0,3,0,0,0
11:59:01,AM,all,96.56,0,3.44,0,0,0
11:59:02,AM,all,97.43,0,2.51,0,0,0.06
11:59:03,AM,all,95.75,0,4.18,0,0,0.06
11:59:04,AM,all,95.82,0,4,0,0,0.19
11:59:05,AM,all,97.06,0,2.88,0,0,0.06
11:59:06,AM,all,96.61,0,2.95,0,0,0.44
11:59:07,AM,all,96.93,0,2.88,0,0,0.19
11:59:08,AM,all,95.12,0,4.82,0,0,0.06
11:59:09,AM,all,97.26,0,2.68,0,0,0.06
11:59:10,AM,all,96.81,0,3.19,0,0,0
11:59:11,AM,all,95.63,0,4.25,0,0,0.12
11:59:12,AM,all,96.25,0,3.63,0,0,0.13
11:59:13,AM,all,96.94,0,2.94,0,0,0.12
11:59:14,AM,all,97.25,0,2.69,0,0,0.06
11:59:15,AM,all,96.26,0,3.62,0,0,0.12
11:59:16,AM,all,97.5,0,2.5,0,0,0
11:59:17,AM,all,96.19,0,3.81,0,0,0
11:59:18,AM,all,95.93,0,4.07,0,0,0
11:59:19,AM,all,96.75,0,3.25,0,0,0
11:59:20,AM,all,95.19,0,4.75,0,0,0.06
11:59:21,AM,all,96.69,0,3.31,0,0,0
11:59:22,AM,all,97.44,0,2.56,0,0,0
11:59:23,AM,all,96.88,0,3.12,0,0,0
11:59:24,AM,all,97.37,0,2.63,0,0,0
11:59:25,AM,all,97.19,0,2.75,0,0,0.06
11:59:26,AM,all,96.5,0,3.44,0,0,0.06
11:59:27,AM,all,96.88,0,3.06,0,0,0.06
11:59:28,AM,all,96.11,0,3.82,0,0,0.06
11:59:29,AM,all,96.57,0,3.43,0,0,0
11:59:30,AM,all,96.13,0,3.75,0,0,0.12
11:59:31,AM,all,96.31,0,3.63,0,0,0.06
11:59:32,AM,all,95.62,0,4.12,0,0,0.25
11:59:33,AM,all,97.43,0,2.57,0,0,0
11:59:34,AM,all,97.19,0,2.81,0,0,0
11:59:35,AM,all,96.38,0,3.62,0,0,0
11:59:36,AM,all,97.25,0,2.57,0,0,0.19
11:59:37,AM,all,97.06,0,2.94,0,0,0
11:59:38,AM,all,96.43,0,3.57,0,0,0
11:59:39,AM,all,96.88,0,3.12,0,0,0
11:59:40,AM,all,94.74,0,5.26,0,0,0
11:59:41,AM,all,97,0,2.93,0,0,0.06
11:59:42,AM,all,97.93,0,2.07,0,0,0
11:59:43,AM,all,94.88,0,4.74,0,0,0.37
